"","risk_tolerance","investment_experience","liquidity_needs","platform","time_spent","instrument_type_first_traded","first_deposit_amount","time_horizon","user_id","churn","n_days_gt10_l30d","avg_bal_gt10_l30d"
"1021","med_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",2.46021666667,"adr",100,"short_time_horizon","b90e509ab8b15696c20a227a91780478",0,22,495.915
"1022","low_risk_tolerance","no_investment_exp","not_important_liq_need","iOS",9.24125,"stock",20,"short_time_horizon","dcd5bd926dae6276a8bcff95c449bbe4",0,22,25.9145454545455
"1023","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",22.31975,"stock",100,"short_time_horizon","9f29e67a1795a675c20e1cc0710250f5",0,22,101.278181818182
"1024","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",68.9540333333,"stock",33,"long_time_horizon","8c80a388b08894a138abcee74d0b3122",0,22,834.56245
"1025","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",1000,"long_time_horizon","796e6caf6a37beb7772d50a0b994bebf",0,22,3140.74590909091
"1026","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",500,"short_time_horizon","6a3db7b209f4dc09f2abacdce0017daa",0,22,11901.4839954545
"1027","med_risk_tolerance","no_investment_exp","very_important_liq_need","both",12.03655,"stock",25,"short_time_horizon","7e7e84a46f6fcf1481644745eac231c7",0,21,12.6542857142857
"1028","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",4.02066666667,"stock",1000,"short_time_horizon","8f6137ac3fd03eaffcc91cc2d568786a",0,22,7966.14619090909
"1029","med_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",10.0800833333,"stock",50,"long_time_horizon","87231491f23fc1389a78b6ef07de395e",0,22,54.2763636363636
"1030","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",50,"short_time_horizon","ee00567b0bd7a52fc6666c67fa788d8a",0,22,44.8436954545455
"1031","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",1.7438,"adr",1000,"long_time_horizon","0f5bb0b241cde9110aaf9888b2b3c571",0,22,1032.80802272727
"1032","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",18.26,"long_time_horizon","542182786b5b2050b2ea684705174059",0,22,13.2218181818182
"1033","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",33.8205,"stock",1500,"long_time_horizon","fede0937ab0dbff7d239afe022e1266f",0,22,12904.6677272727
"1034","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",10.2266666667,"stock",100,"short_time_horizon","68756a5125d679565b18a117d9ed78b1",0,22,2298.04954545455
"1035","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",100,"short_time_horizon","1b8d6361317cf561d5a3dad8569889a9",0,22,2774.58590909091
"1036","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",19.4443,"stock",1000,"long_time_horizon","eedcee4d9959ed59f65ea07e57f3ef75",0,22,1242.075
"1037","high_risk_tolerance","good_investment_exp","not_important_liq_need","iOS",23.9222166667,"stock",500,"short_time_horizon","26d0e4c25c3c54299b1a2123f47ec47a",0,21,4029.57095238095
"1038","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",1000,"short_time_horizon","17031f791cd1b1208c8915e82b0aeaee",0,22,47467.2205454545
"1039","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",35.6201,"stock",100,"short_time_horizon","05bf4ed95a367aa58c15fccf0a01bdd3",0,22,800.081818181818
"1040","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",0,"stock",50,"long_time_horizon","0852750bffcaa57c9965c9a315940a58",0,22,1843.28063636364
"1041","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",43.2785333333,"stock",200,"long_time_horizon","9afcefd5f69967c7e6d039e31f180352",0,22,44.2459090909091
"1042","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",50,"long_time_horizon","6167b3c4eafdf8be2891ff404fbbcba6",0,22,1051.18045454545
"1043","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",30.13875,"stock",1000,"short_time_horizon","ceea767379315e891ee2f77759a3af3b",0,21,2192.3280952381
"1044","high_risk_tolerance","good_investment_exp","very_important_liq_need","both",99.7061666667,"stock",50,"short_time_horizon","948ceac051af95834026fdb32f896581",1,21,68.7804761904762
"1045","med_risk_tolerance","good_investment_exp","very_important_liq_need","Android",8.66935,"stock",100,"med_time_horizon","63ad71573f6688f5a2c8c675655303d4",0,22,95.1291090909091
"1046","high_risk_tolerance","no_investment_exp","not_important_liq_need","iOS",12.3644833333,"etp",50,"long_time_horizon","08189ae4833689e2f4e3a89f30233717",0,22,37940.015
"1047","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",11.4031,"stock",100,"short_time_horizon","2cbfef2edfbdbc2184ca2a59d08bac94",0,7,16.2357142857143
"1048","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",13.6664333333,"stock",500,"long_time_horizon","2af7282e0742074be457f1552bb44bb0",0,22,2950.91818181818
"1049","high_risk_tolerance","good_investment_exp","very_important_liq_need","both",0,"stock",500,"short_time_horizon","45c7b4bc0d3122d4089f76ffcc286908",0,22,145.156522727273
"1050","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",500,"short_time_horizon","9bbfa3de639ec4b21e8861b212baafad",0,22,2146.00409090909
"1051","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",300,"short_time_horizon","cfc5b57fbf30a8314f11e631ba87382d",0,22,3941.59427272727
"1052","med_risk_tolerance","good_investment_exp","very_important_liq_need","both",0,"stock",100,"short_time_horizon","bb1cf06cacd5844dad3eb3da28a88546",0,22,63.8236363636364
"1053","low_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",16.83355,"stock",2500,"short_time_horizon","6eb0c714ddfb680758a580d02116f703",0,20,1885.465
"1054","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",112.325466667,"adr",100,"short_time_horizon","e32bed8044a235542611925efcb0b6b7",0,22,95.9213636363636
"1055","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",5.21776666667,"stock",10,"short_time_horizon","5bcf53750b608deb3f292703b9f11ee1",0,22,797.411504545455
"1056","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",1.42466666667,"adr",100,"short_time_horizon","f5299b973e46b76d34353870b570ce9a",0,22,1561.43
"1057","med_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",0,"stock",5,"short_time_horizon","6aef9ce03bd8b534a7a26b0761b0a61d",0,22,1110.87863636364
"1058","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",48.8256833333,"stock",500,"short_time_horizon","5ce7b61a15b240f94ddaea662af03aa0",0,22,15761.8834090909
"1059","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",13.9444333333,"stock",20,"short_time_horizon","f508af0a93b505d6c8d699d67b0f081a",0,22,23.4463636363636
"1060","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",5.59686666667,"stock",50,"long_time_horizon","f7d3b6a9476e40cb4c0d0f9a3111f983",0,22,442.605636363636
"1061","med_risk_tolerance","good_investment_exp","very_important_liq_need","Android",25.7435333333,"etp",500,"short_time_horizon","63f628243b702a5625eabe5a605d1bdb",0,22,1037.48
"1062","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",15.7245,"stock",20,"long_time_horizon","e78182279779927c98715dc0fe3ed9e4",0,22,52.0700954545455
"1063","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"etp",100,"long_time_horizon","e46df1d2f3d70bee4dc0e14514548d70",0,22,16796.7369818182
"1064","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",31.9951833333,"stock",50,"long_time_horizon","af64acaa0a4c4a7c4c3c816e32390257",0,22,55.9340909090909
"1065","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",3.64976666667,"stock",500,"med_time_horizon","d29462da3df7f36f83610310e5aba747",0,22,930.151818181818
"1066","high_risk_tolerance","extensive_investment_exp","very_important_liq_need","Android",155.527866667,"stock",500,"short_time_horizon","c24e98e50bb578aac3c96a6acd3d5869",0,22,890.960909090909
"1067","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",5.50858333333,"stock",200,"short_time_horizon","4878105afe5eb76a728ed7835400b4c4",0,22,66.1727272727273
"1068","high_risk_tolerance","good_investment_exp","somewhat_important_liq_need","both",38.75905,"stock",200,"short_time_horizon","c2b1a6334747f0f57a2617559cbd0e23",0,22,629.322954545455
"1069","high_risk_tolerance","no_investment_exp","not_important_liq_need","iOS",24.9264,"stock",20,"short_time_horizon","b8e61fc3280a0dd9ac472321cce8c0cf",1,21,42.4975571428571
"1070","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",12.85815,"stock",1,"long_time_horizon","af60272aa2796c3397610d97bd9b493b",0,22,3570.67668181818
"1071","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",15.6396666667,"stock",500,"med_time_horizon","b53d974c6eef875ef09d3f489b04c9b5",0,22,504.720909090909
"1072","high_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",32.1547166667,"stock",20,"med_time_horizon","9b65841d47bcb7129175231b412a0a0a",0,22,21.88
"1073","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",41.8527333333,"stock",176.12,"long_time_horizon","7cb32ef56c5215404b57bc7b5875b29d",0,22,3164.46954545455
"1074","med_risk_tolerance","good_investment_exp","very_important_liq_need","Android",93.9051166667,"stock",50,"short_time_horizon","626730d33981ff4be6736b8a00ea8a41",0,22,105.194136363636
"1075","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",115.9806,"stock",10,"short_time_horizon","248fd3984cef3e085700fcb24f9b1a01",0,22,62.0240909090909
"1076","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",2.89133333333,"stock",50,"long_time_horizon","e95986fb82e06e4140b91a8eb6e206f5",0,22,29.62
"1077","med_risk_tolerance","good_investment_exp","not_important_liq_need","iOS",82.10975,"stock",500,"med_time_horizon","5f87678b21f06db5b0628be70376981c",0,22,25.6490909090909
"1078","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",10,"short_time_horizon","98da1434a2dc469c393e791e12168363",0,22,13.8986363636364
"1079","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",42.75675,"stock",5,"med_time_horizon","13748ab2b0d911acfcfdc6fcd3c3970e",0,22,53.53
"1080","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",0,"stock",100,"long_time_horizon","26be37bf3da477753ccab0cdc56cc88d",0,22,45.9154545454545
"1081","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",14.3619333333,"stock",100,"long_time_horizon","7451e18fc74a5f3c636b4a6cfd73afb9",0,22,9625.09681818182
"1082","med_risk_tolerance","no_investment_exp","not_important_liq_need","iOS",7.40646666667,"stock",15,"long_time_horizon","7fceea6709a1da396be7cb2e372dcfb3",0,22,23.3454545454545
"1083","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",5.51335,"stock",500,"med_time_horizon","0f80827d9cb814bdeaaa517ba2aca8db",0,22,704.060909090909
"1084","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",9.63195,"stock",3000,"short_time_horizon","fd6d6915e52d8f04197ab5ecc8359d3c",0,22,6320.43454545455
"1085","low_risk_tolerance","good_investment_exp","very_important_liq_need","Android",0,"stock",2000,"short_time_horizon","b29ae04b0128bba2627f3502d8b56f20",0,22,7724.51636363636
"1086","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"cef",20,"short_time_horizon","d1a22b8963c41dc3e36814f79f096ead",0,22,31.4799
"1087","med_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",41.4166166667,"stock",20,"short_time_horizon","4116978cf2e0a3052f6adc5a094716a2",0,22,21.62
"1088","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",14.2702333333,"stock",75,"short_time_horizon","3699b34f3a658d47e68066418ad6b0c5",0,22,397.626818181818
"1089","med_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",28.3546833333,"stock",112,"short_time_horizon","b7317d020504bdca5105cf513e7b5728",0,22,197.515909090909
"1090","med_risk_tolerance","limited_investment_exp","very_important_liq_need","both",4.6668,"stock",20,"short_time_horizon","75109dde088bffec92cfaa7c6cfa65d5",0,22,60.4845454545455
"1091","low_risk_tolerance","good_investment_exp","very_important_liq_need","both",353.884483333,"stock",2000,"short_time_horizon","a1db0459b82489fa84b28dc19d7d5fe1",0,22,12355.5345454545
"1092","med_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",14.2923,"stock",125,"long_time_horizon","51b0d89c7e7f029ca814d19a758bcb0a",0,22,111.784090909091
"1093","med_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",67.9305333333,"stock",2000,"med_time_horizon","f30ea52b1b7ae93c22cca63caea92808",0,22,3677.89181818182
"1094","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",5.88803333333,"stock",20,"short_time_horizon","9dcb804ba79f56fbea0253eb54775b7b",0,22,16.7481818181818
"1095","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",67.6343,"stock",100,"long_time_horizon","8528c66eaa22010b50d80ac4b85896c1",0,22,2337.47090909091
"1096","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",300,"long_time_horizon","669bc27480972387d02ee4207aebcf98",0,22,2608.6225
"1097","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",59.3691166667,"stock",200,"short_time_horizon","da04560396bc1215844727b4fb7bda8d",0,22,3744.05494090909
"1098","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",16.45955,"reit",25,"long_time_horizon","aa48e44d2e1d9bb862dc2e70791cddaf",0,22,522.733877272727
"1099","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"etp",500,"short_time_horizon","454bfa7733ad86dbb8082df2bd89666a",0,22,3213.38863636364
"1100","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",90,"long_time_horizon","b307f80c5c2910d348c0d318ce0ecec1",0,22,10497.0090909091
"1101","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",17.1911833333,"stock",5000,"long_time_horizon","e18dbe31cdf6ac279d765f27a01b2fb6",0,22,13.75
"1102","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"adr",50,"short_time_horizon","c839a9f3fd8ae6cc6c8f97073d813de6",0,22,1984.29950909091
"1103","low_risk_tolerance","extensive_investment_exp","very_important_liq_need","iOS",62.4483,"etp",100,"short_time_horizon","df111f62e97aa8b1e714d853c95ad440",0,22,810.26
"1104","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",15.0531166667,"stock",250,"short_time_horizon","5b5c090e611c24413630be93f3ed33c5",0,22,1971.95318181818
"1105","high_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",23.6133666667,"stock",3000,"long_time_horizon","f7838c3212178da19abf1d78b63346f7",0,22,1127.19636363636
"1106","med_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",14.2152333333,"stock",1000,"short_time_horizon","f0b4b1295588db43372fed4a5632aed5",0,22,21557.2854545455
"1107","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",1000,"med_time_horizon","4404114d4d83cd70abe35e61137e97a0",0,22,1846.31590909091
"1108","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",21.2524166667,"stock",500,"long_time_horizon","885c70e75f0c0c8530a0e82a52b041aa",0,22,3867.50649545455
"1109","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",8.98208333333,"stock",10,"long_time_horizon","028367ff3cbcc04c2afc2ce3336c00e2",1,11,10.4518181818182
"1110","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",38.1332333333,"stock",10000,"med_time_horizon","99141df3bde3f1cb06c7dec27ec4bee4",0,22,19143.6840909091
"1111","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",78.2983666667,"stock",50,"short_time_horizon","ce6116f1353bdd6e55e3f79d5b53a6cf",0,22,114.8701
